COCU188|2|Tecnologías de la Información y la Comunicación (TIC) para la docencia en línea. Parte 1|CT|Manejo de computadora, Windows e Internet.||Los participantes conocerán elementos básicos de algunas Tecnologías de la Información y la Comunicación que pueden ser útiles para la práctica docente a distancia.|1.	Las TIC en tiempos de pandemia y en el proceso de enseñanza aprendizaje. 2.	Comunicación electrónica con el estudiante. Redes sociales, correo electrónico, página web. 3.	Espacios virtuales para reunión: Zoom, Google Meet, Microsoft Teams. 4.	Software y herramientas para exposición en clase y desde casa. Microsoft Power Point, Presentaciones de Google, Prezi. 5.	¿Pizarrón electrónico? Pantallas táctiles, tabletas digitalizadoras. 6.	Aulas virtuales: Google Classroom, EDUCAFI Plus. 7.	Medios audiovisuales: Canales de YouTube. 8.	Recursos bibliográficos digitales: Bibliotecas UNAM. 9.	Libros en PDF.|24.0|Académicos de la UNAM interesados en aplicar las TIC como herramienta en su labor docente.
COCU189|2|Desarrollo de Habilidades Informativas para la docencia|CT|Conocimientos de Internet||Conocer y aprovechar de manera óptima los diferentes recursos digitales para la búsqueda y recuperación de información con los que cuenta la UNAM, por medio del acceso a la plataforma dgb.unam.mx|1. ¿Qué son las fuentes de información?, operadores booleanos, lenguaje controlado, ¿Cómo elaborar una estrategia de búsqueda? 2. Catálogos generales, librunam, seriunam, tesiunam, mapamex. 3. Recursos electrónicos, revistas electrónicas, libro electrónico, tesis digitales, Bases de datos, bases de datos más representativas para el área de ingeniería, recursos open Access. 4. Cómo citar fuentes de información utilizando el formato APA, citar fuentes de información, análisis de citas, análisis bibliométrico. 5. Gestores de referencias, Mendeley, Endnote, Zotero.|12.0|Profesores de la Facultad de Ingeniería
COCU190|2|Manejo de G-Suite de Google para la docencia en línea|CT|Manejo de Internet||Dar a conocer algunas herramientas de GSuite de Google a los profesores de la Facultad y proporcionarles a los académicos los conocimientos básicos necesarios para el uso de aulas virtuales en Google Classroom.|1. ¿Qué GSuite de Google. 1.1 Generalidades de GSuite. 1.2 Presentación de las herramientas básicas de GSuite (correo electrónico, calendario, MEET, Drive, Jamboard y Classroom). 2. La cuenta de correo institucional, el calendario y herramientas de Drive. 2.1 Integración de contactos a su grupo de la Facultad. 2.2 Agendar reuniones virtuales con los estudiantes que incluyan MEET. 2.3 Uso de Drive y herramientas ofimáticas. 3. Videoconferencias con MEET y la pizarra electrónica. 3.1 Características de Google MEET y requerimientos para el uso de MEET. 3.2 Consideraciones generales para hacer el uso de videoconferencias con MEET. 3.3 Uso de MEET. 3.4 Uso general de la pizarra electrónica Jamboard. 4. Uso de aulas virtuales con Google Classroom. 4.1 Introducción a Google Classroom. 4.2 Aula virtual. 4.3 Publicaciones: Creación de tareas y tareas con cuestionario. 4.4 Creación de criterios de evaluación para tareas en el aula virtual. 4.5 Uso de cuestionarios con Google Forms. 4.6 Manejo de Calificaciones en Google Classroom.|10.0|Profesores de la Facultad de Ingeniería
COCU191|2|Publicación de recursos educativos en el repositorio digital de la Facultad de Ingeniería|CT|Manejo básico de computadora, office, PDFs y navegación por internet||Publicación de toda clase de recursos educativos en el repositorio institucional de la Facultad de Ingeniería|1. Introducción al repositorio digital de la Facultad de Ingeniería. 2. Presentación de la estructura. 3. Búsqueda y localización de archivos en el repositorio. 4.Registro al repositorio. 5. Publicación de recursos educativos. 6. Edición de recursos educativos.|10.0|Académicos de la Facultad de Ingeniería
COCU192|2|Uso y aplicación de plataformas educativas en línea|CT|Conocimientos básicos de Internet||Los participantes aprenderán a usar las Plataformas educativas en línea para fortalecer el proceso enseñanza aprendizaje.|1. Plataformas educativas. 2. Google Classroom. 3. Educafi Plus. 4. Configuración del curso. 5. Matriculación de participantes. 6. Recursos educativos y materiales de clase. 7. Tareas, cuestionarios.8. Conversaciones y foros. 9. Sistemas de calificación. 10. Responsabilidades y contenido.|20.0|Académicos de la Facultad de Ingeniería que fortalezcan el proceso enseñanza aprendizaje mediante TIC
COCU193|2|Tecnologías de la Información y la Comunicación (TIC) para la docencia en línea. Parte 2|CT|Deseable haber cursado el curso-taller: Tecnologías de la Información y la Comunicación (TIC) para la docencia en línea. Parte 1||El participante logrará integrar los elementos vistos en el curso de TIC para la docencia en línea. Parte 1, en una estrategia pertinente para el diseño de cursos en línea y estrategias de aprendizaje.|1. Las TIC en tiempos de pandemia y en el proceso de enseñanza aprendizaje. Parte2. 2. Hacia una educación situada, pertinente y eficaz. 3. Dos realidades: virtualidad vs. Presencialidad. 4. Organización y formalidad en el uso de las TIC para la docencia en línea. 5. Cyberprofilaxis: cómo evitar que el uso de las TIC para la docencia en línea se convierta un riesgo de salud personal. 6. Escalamiento de equipos: haciendo del hardware un aliado de la docencia en línea.|21.0|Profesores de nivel superior de la UNAM
COCU194|2|Integración de herramientas de G Suite de Google para la docencia en Ingeniería|CT|Manejo de Windows, Office e Internet. El participante deberá tener cuenta de Gmail de Google.||El participante integrará herramientas de la G Suite de Google para su práctica docente en línea.|1. G Suite de Google. 2. Cuenta de usuario, Gmail, Calendario. 3. Google Classroom. Jamboard. 4. Sistema de videoconferencia Meet. 5. Herramientas de Drive. 6. Google Maps y Google Earth. 7. Arte y cultura en Google. 8. Diseño de proyectos docentes.|20.0|Académicos de la Facultad de Ingeniería
COCU195|2|Tecnologías de la Información y la Comunicación (TIC) para la docencia en línea. Parte 2|CT|Uso básico de TIC: Windows, Office, internet.||El docente fortalecerá sus habilidades en el uso de las TIC para la impartición de clases en línea.|1. Ventajas y desventajas del uso de las TIC en el proceso de enseñanza aprendizaje. 2. Software UNAM. 3. Elementos de la seguridad informática. 4. Sistemas de Videoconferencia a disposición del docente UNAM: Zoom, Google Meet, Webex. 5. Herramientas en la Nube: Google Drive, Dropbox, OneDrive. 6. Organización del trabajo en remoto: Google Classroom, Moodle. 7. Visor de libros electrónicos VitalSource Bookshelf.|24.0|Docentes de la UNAM.
COCU196|2|Educación en línea usando la plataforma de Microsoft Office 365|CT|Uso de Microsoft Windows, uso de algún navegador de internet.||Los asistentes conocerán las herramientas de la suite de Microsoft Office 365 para utilizarlas satisfactoriamente en la impartición de sus clases en línea.|1. Introducción a Office 365 ¿Qué es la suite en línea, qué nos ofrece y cómo funciona? 2. Programas y aplicaciones incluidas en Office 365. 3. Desarrollo de documentos en escritorio y en línea. 4. Guardado y gestión de documentos en OneDrive. 5. Correo electrónico a través de la suite. 6. Uso del sistema de Videoconferencia Teams. 7. Trabajo colaborativo con otros usuarios. 8. Acceso a Office 365 desde cualquier dispositivo.|24.0|Académicos de la Facultad de Ingeniería.
COCU197|2|Elaboración de recursos multimedia para impartir clases en línea usando TIC|CT|Manejo de la suite de Office, manejo de internet.||Los participantes aplicarán los elementos básicos necesarios para elaborar recursos multimedia que les sirvan como material didáctico para complementar la impartición de sus cursos.|1. Generalidades de OBS Studio. a. Especificaciones para realizar un video educativo. b. Captura de pantalla mediante OBS Studio y creación de videos con OBS Studio. c. Uso de Excel y Word como aplicaciones que se utilicen para grabación de un video educativo. 2. Creación de videos educativos en PowerPoint. 3. Recursos en Zoom, Google Meet y Webex en línea. a. Compartiendo sesiones grabadas con los estudiantes. b. Canal de YouTube. c. Realización de transmisiones en vivo. 4. Elaboración de infografías utilizando Canva. a. Especificaciones para realizar una infografía. b. Uso de Canva. 5. Edición básica de audio y video mediante un editor de video y un editor de audio. a. Creación de un video con el editor de video de Windows. b. Edición y creación de video con Blender. c. Edición y creación de audio con Audacity.|24.0|Académicos de todas las Divisiones y áreas de la Facultad de Ingeniería de la UNAM, que deseen complementar sus cursos elaborando recursos multimedia que utilicen como material didáctico en la impartición de sus clases en línea.
COCU198|2|Educación en línea usando la Plataforma de Microsoft 365|CT|Manejo de Windows, Office e Internet.||El docente aplicará las herramientas de la suite de Microsoft 365 para la impartición de clases en línea.|1. Suite de Microsoft 365 2. Cuenta de usuario, Correo electrónico, Calendario 3. Edición de textos, hojas de cálculo y presentaciones 4. Creación de formularios y cuestionarios con Microsoft Forms 5. Sistema de videoconferencia Teams 6. Trabajo colaborativo y proyecto docente 7. Gestión de archivos en OneDrive|16.0|Académicos de la Facultad de Ingeniería
CODIDM4|2|Módulo IV. Enseñar y aprender en la era virtual|D|||||28.0|
CODIM1A|2|Antecedentes de las TIC y TAC en el ámbito de la Educación Superior y análisis de su impacto para los próximos años.|D|1. Uso de herramientas de Office (Word, Excel, Power Point) a nivel básico y manejo de Sistemas Operativos Windows. 2. Manejo de plataformas educativas (Moodle). 3. Uso de herramienta en la nube de Google. 4. Navegación en internet (Chrome, Mozilla, Explorer). 5. Uso básico en redes sociales (Whatsapp, Facebook, Youtube).||Analizar las prospectivas de las TIC y las TAC para favorecer el proceso docente en la Educación Superior.|1. Prospectivas de las TIC y las TAC en la educación superior. 2. Tecnologías del Empoderamiento y la Participación. 3. Aplicación de las TIC y las TAC en el proceso enseñanza aprendizaje en la FI. 4. Impacto de las TIC y las TAC en la educación superior.|16.0|Profesores de la Facultad de Ingeniería y otras entidades e instituciones de la UNAM y externos de la UNAM interesados en mejorar su práctica docente a través del uso de las TIC y las TAC.
CODIM2A|2|Mejoramiento de habilidades docentes con el uso de las TIC y TAC.|D|1. Uso de herramientas de Office (Word, Excel, Power Point) a nivel básico y manejo de Sistemas Operativos Windows. 2. Manejo de plataformas educativas (Moodle). 3. Uso de herramienta en la nube de Google. 4. Navegación en internet (Chrome, Mozilla, Explorer). 5. Uso básico en redes sociales (Whatsapp, Facebook, Youtube).||El participante aplicará las TIC y las TAC para elaborar recursos digitales en la docencia.|1. Sinergia entre humanismo, docencia y tecnología. 2. Habilidades docentes con el uso de las TIC y las TAC. 3. Medios tecnológicos y Aula multimedia. 4. Uso de software institucional, con licencia y libre. 5. Elaboración de recursos digitales con el uso de herramientas multimedia.|28.0|Profesores de la Facultad de Ingeniería y otras entidades e instituciones de la UNAM y externos de la UNAM interesados en mejorar su práctica docente a través del uso de las TIC y las TAC.
CODIM3A|2|Aplicaciones avanzadas de las TIC y TAC para la docencia en Ingeniería.|D|1. Uso de herramientas de Office (Word, Excel, Power Point) a nivel básico y manejo de Sistemas Operativos Windows. 2. Manejo de plataformas educativas (Moodle). 3. Uso de herramienta en la nube de Google. 4. Navegación en internet (Chrome, Mozilla, Explorer). 5. Uso básico en redes sociales (Whatsapp, Facebook, Youtube).||El participante integrará aplicaciones avanzadas de las TIC y las TAC innovando su práctica docente para fortalecer el proceso enseñanza aprendizaje.|1. Fundamentos de la innovación tecnológica en la docencia en ingeniería. 2. Conceptualización de modalidades learning y su aplicación en el aula invertida. 3. Ambientes virtuales de aprendizaje. 4. Aplicaciones móviles.|24.0|Profesores de la Facultad de Ingeniería y otras entidades e instituciones de la UNAM y externos de la UNAM interesados en mejorar su práctica docente a través del uso de las TIC y las TAC.
CODIM4A|2|Diseño de intervención docente con el uso de las TIC y TAC.|D|1. Uso de herramientas de Office (Word, Excel, Power Point) a nivel básico y manejo de Sistemas Operativos Windows. 2. Manejo de plataformas educativas (Moodle). 3. Uso de herramienta en la nube de Google. 4. Navegación en internet (Chrome, Mozilla, Explorer). 5. Uso básico en redes sociales (Whatsapp, Facebook, Youtube).||El participante diseñará una estrategia de intervención docente integrando las TIC y las TAC.|1. Intervención docente con TIC y TAC. 2. Selección, planificación y diseño de la estrategia de intervención. 3. Habilidades a desarrollar con las TIC y TAC. 4. Situación de enseñanza.|30.0|Profesores de la Facultad de Ingeniería y otras entidades e instituciones de la UNAM y externos de la UNAM interesados en mejorar su práctica docente a través del uso de las TIC y las TAC.
CODIM5A|2|Aplicación y comunicación de la intervención docente con el uso de las TIC y TAC.|D|1. Uso de herramientas de Office (Word, Excel, Power Point) a nivel básico y manejo de Sistemas Operativos Windows. 2. Manejo de plataformas educativas (Moodle). 3. Uso de herramienta en la nube de Google. 4. Navegación en internet (Chrome, Mozilla, Explorer). 5. Uso básico en redes sociales (Whatsapp, Facebook, Youtube).||El participante aplicará su estrategia de intervención docente usando las TIC y las TAC para favorecer el proceso de la comunicación.|1. El proceso de la comunicación humana sus elementos y funciones. 2. Comunicación usando TIC y TAC. 3. Aplicación de la estrategia de intervención docente.|16.0|Profesores de la Facultad de Ingeniería y otras entidades e instituciones de la UNAM y externos de la UNAM interesados en mejorar su práctica docente a través del uso de las TIC y las TAC.
CODIM6A|2|Evaluación de la aplicación y la comunicación de la intervención docente.|D|1. Uso de herramientas de Office (Word, Excel, Power Point) a nivel básico y manejo de Sistemas Operativos Windows. 2. Manejo de plataformas educativas (Moodle). 3. Uso de herramienta en la nube de Google. 4. Navegación en internet (Chrome, Mozilla, Explorer). 5. Uso básico en redes sociales (Whatsapp, Facebook, Youtube).||El participante realimentará su intervención docente para mejorar su proceso enseñanza aprendizaje a través de la evaluación entre pares.|1. Evaluación de trescientos sesenta grados. 2. Negociación y manejo de conflictos. 3. Recursos digitales para la evaluación. 4. Proyecto integrador.|16.0|Profesores de la Facultad de Ingeniería y otras entidades e instituciones de la UNAM y externos de la UNAM interesados en mejorar su práctica docente a través del uso de las TIC y las TAC.
COCU123|2|Aplicaciones avanzadas con Google Drive|T|||El participante conocerá las herramientas de Dropbox y Google Drive y las utilizará para trabajar de manera colaborativa con profesores y estudiantes.|1.Introducción al uso de las Tecnologías de la  Información y la Comunicación (TIC). 	a.Definición. 	b.Panorama general en la Facultad de Ingeniería (FI)  del uso de las TIC. 2.Introducción a Dropbox 	a.Definición.  	b.Objetivos del uso de esta herramienta. 	c.Instalación de Dropbox en la computadora personal. 	d.Descripción del ambiente. 	e.Forma de utilizarlo. 	f.Ventajas del uso de esta herramienta. 3.Trabajo en equipo utilizando la herramienta Dropbox 	a.Sugerencias de cómo implementarlo en el salón de clase. 	b.Experiencias personales sobre el uso de Dropbox. 4.Introducción a Google Drive. 	a.Qué es Google Drive y cómo ingresar a él. 	b.Herramientas de Google Drive. 	c.Google Docs. 	d.Cómo implementar esta herramienta para el trabajo colaborativo|10.0|Todas las áreas y divisiones.
DHCC001|5|Ciclo de Conferencias de Otoño "El estudio y el aprendizaje autónomo, su importancia en la formación profesional integral del ingeniero"|C|||||10.0|
DHCC002|5|Ciclo de Conferencias de Otoño "Diez años del Diplomado en Docencia de la Ingeniería, logros y perspectivas"|C|||||10.0|
DHCC003|5|Ciclo de Conferencias de Otoño "Proyecto de vida y autoregulación en la formación profesional integral del ingeniero"|C|||||10.0|
DHCC004|5|Ciclo de Conferencias "Educación y Ecología"|C|||||10.0|
DHCC005|5|Conferencia Magistral "La construcción de la igualdad de género en las ingenierías del siglo XXI"|C|Ninguno||Analizar el significado de la igualdad sustantiva, en la construcción de las ingenierías y su importancia para la paz, la justicia y la democracia.||2.0|Público en general
DHCU002|5|Programación neurolingüística en el proceso enseñanza-aprendizaje|CT|||||10.0|
DHCU003|5|Comunicación efectiva|CT|Ninguno.||Capacitar al personal en la habilidad de escuchar y comunicarse oralmente; a través de ejercicios de autoexploración, los participantes se reconocerán a si mismos en cuanto a actitudes, creencias y valores y derivado de esa conciencia comiencen a generar su propia transformación.|Autoexploración. Trasfondo cultural. Vivencias e interpretaciones. Ingredientes de la comunicación efectiva. Filtros al escuchar. Nuevo paradigma de comunicación. El papel del docente. Fórmula ganadora. Chantaje. Miedos y temores. Autolimitaciones. Comunicación asertiva. Relación con la realidad. Diseño del futuro. Nuevo paradigmas. Quien yo soy es…|20.0|Todo el personal docente.
DHCU004|5|Asertividad en las relaciones interpersonales|CT|||||20.0|
DHCU005|5|Arqueología mexicana para ingenieros|CT|||||10.0|
DHCU007|5|Manejo a la defensiva|CT|||||6.0|
DHCU008|5|Culturas afroamericanas|CT|||||10.0|
DHCU009|5|Arte y ciencia|CT|||||20.0|
DHCU010|5|Yoga|CT|||||15.0|
DHCU011|5|Soporte en la búsqueda de empleo|CT|||||18.0|
DHCU012|5|Relación humana maestro-alumno: El eslabón perdido|CT|||||6.0|
DHCU013|5|Más de energía y movimiento|CT|||||10.0|
DHCU014|5|Liderazgo en el éxito académico|CT|||||6.0|
DHCU015|5|Calidad en el servicio|CT|||||10.0|
DHCU016|5|El amor y sus formas|CT|||||15.0|
DHCU017|5|Siete competencias para ingenieros del siglo XXI|CT|||||15.0|
DHCU018|5|El aprendizaje centrado en el desarrollo humano|CT|||||20.0|
DHCU019|5|Comunicación efectiva|CT|||||25.0|
DHCU020|5|Inteligencia emocional|CT|||||20.0|
DHCU021|5|Liderazgo|CT|||||15.0|
DHCU022|5|Desarrollo de un ambiente de aprendizaje en el aula|CT|||||20.0|
DHCU023|5|Actitud de calidad|CT|||||6.0|
DHCU024|5|La asertividad en las relaciones Interpersonales|CT|||||20.0|
DHCU025|5|Yoga|CT|||||25.5|
DHCU026|5|Programación neurolingüística|CT|||||20.0|
DHCU027|5|Servicio y actitud de calidad|CT|||||15.0|
DHCU028|5|Compromiso en el aula|CT|||||20.0|
DHCU029|5|Liderazgo|CT|||||20.0|
DHCU030|5|El aprendizaje centrado en el desarrollo humano|CT|||||25.0|
DHCU031|5|Actitud y aptitud del Docente|CT|||||20.0|
DHCU032|5|Energía en movimiento|CT|||||12.5|
DHCU033|5|Construcción de relaciones poderosas|CT|||||25.0|
DHCU034|5|Competencias para profesores a la luz de la globalización|CT|||||20.0|
DHCU035|5|Negociación y ajuste en el autoconcepto desde un enfoque docente|CT|||||20.0|
DHCU037|5|Administración del tiempo en el trabajo docente|CT|||||15.0|
DHCU038|5|Comunicación en el aula con inteligencia emocional|CT|||||18.0|
DHCU039|5|El hombre social y su impacto en el desarrollo humano|CT|||||18.0|
DHCU040|5|Formación de instructores|CT|||||24.0|
DHCU041|5|Inteligencia emocional en el aula|CT|||||16.0|
DHCU042|5|Estrategias para la optimación del tiempo en el trabajo docente|CT|||||18.0|
DHCU043|5|Comunicación efectiva para el desarrollo del potencial humano y el aprendizaje|CT|||||20.0|
DHCU044|5|Programación neurolingüística|CT|||||15.0|
DHCU045|5|Asertividad en el aula|CT|Ninguno||El docente identificará los conceptos básicos de la asertividad y la comunicación para su aplicación en el aula y proporcionar un clima de respeto, cordialidad y buena comunicación entre sus estudiantes y demás personas que los rodean.|	1. La asertividad.         Qué es la asertividad.         La conducta asertiva.         Las emociones y la asertividad.         La importancia de las actitudes. 2. Características de una persona asertiva.         Las características de un profesor asertivo.         La importancia de las actitudes.               Escuchar una forma de comunicar. 3. La comunicación en el aula.         El clima en el aula.         Cómo mejorar las relaciones en el aula.         Actitudes comunicativas ineficaces.         Agresividad.         Profesor agresivo-pasivo-manipulador.         Alumno agresivo-pasivo-manipulador.         El entrenamiento asertivo.|12.0|Profesores de la Facultad de Ingeniería y externos.
DHCU046|5|Valores en la educación|C|Ninguno||El docente podrá aplicar criterios de evaluación de valores a  partir de la plataforma de los Derechos Humanos. Identificará espacios en los que pueda promover la asunción de valores por parte de los estudiantes. Identificará el estadio de desarrollo moral en que se encuentre cada estudiante. Elaborará situaciones de aprendizaje tendientes al logro de estadios avanzados de desarrollo moral. La epistemología de los valores. Cultura y valores. Necesidades humanas y valores básicos universales. La dignidad como plataforma de la derivación de valores. Identidad psicológica e identidad social.|	La epistemología de los valores. Cultura y valores. Necesidades humanas y valores básicos universales. La dignidad como plataforma de la derivación de valores. Identidad psicológica e identidad social. 	La teoría del apego de Bowlby y Ainsworth. Las clases de apego. La asunción de valores.o	Sociedad y cultura. Niveles de comprensión psicológica de la interiorización de valores. Zonas de construcción didáctica.  	El desarrollo moral. Teoría de Jean Piaget. Teoría de Lawrence Kholberg. Teoría de James Rest.  Teoría de Elliot Turiel. Teoría de Huerta-Ezcurra. 	Integración del conocimiento sobre asunción de valores para la formación ética  profesional.|15.0|Profesores de la Facultad de Ingeniería y externos.
DHCU047|5|Manejo de estrés y lenguaje emocional|T|Ninguno||El docente identificará los diferentes elementos del proceso del estrés y reconozcan su propio estrés, qué lo provoca y cómo controlarlo a través de técnicas de retroalimentación biológica y ejercicios de autocontrol.|	Respuesta Fisiológica del Estrés: dónde me pega el estrés 	Proceso Psicológico del Estrés: mi estilo de pensamiento               	Tipos de Estrés: Eustrés y Distrés 	Mis Estresores: fuentes de estrés            	Mi Estilo de Afrontamiento: adaptativo/desadaptativo 	Técnicas Psicológicas para Regular el Estrés ¿Cuál es la mejor para mí? 	Relajación con Respiración Diafragmática 	Relajación Muscular Progresiva   	Relajación con Imaginería Guiada 	Escritura Emocional Autoreflexiva 	Recomendaciones para el manejo del estrés|8.0|Profesores de la Facultad de Ingeniería y externos.
DHCU048|5|Habilidades para la vida: una estrategia de apoyo para la docencia|CT|Ninguno||Los participantes analizarán la propuesta de la OMS: Habilidades para la Vida, identificando y evaluando personalmente la práctica y desarrollo de habilidades e incorporándolas de manera práctica y reflexiva a su trabajo.|1. 1.	Concepto de Habilidades para la Vida 2.	Teorías en las que se basan las habilidades para la vida 3.	Enfoque educativo de las habilidades para la vida 4.	Las 10 habilidades para la Vida propuestas por la OMS 5.	Desarrollo de habilidades 6.	Ejercicios y prácticas|20.0|Profesores de la Facultad de Ingeniería.
DHCU049|5|La dinámica de grupo desde un enfóque de género|T|Ninguno||El docente Identificará y analizará dinámicas de grupo y estrategias de trabajo que incidan en la formación y desarrollo humano de sus estudiantes, desde la perspectiva de género. Los participantes identificarán y analizarán el enfoque de género en el aula, para incorporar algunos de sus elementos de manera práctica y reflexiva a su trabajo docente, de manera personal y con sus estudiantes|I.	Introducción a los estudios de género II.	Educación Superior: camino hacia la igualdad III.	Dinámicas de grupo desde el enfoque de género IV.	 Ejercicios y prácticas.|12.0|Profesores de la Facultad de Ingeniería
DHCU050|5|La relación profesor estudiante, del aula a los escenarios naturales|CT|Ninguno.||Que el personal docente de Ingeniería conozca y aplique una de las propuestas innovadoras en educación conocida como “Enseñanza Situada” cuyo objetivo es cambiar el enfoque individual como unidad de aprendizaje hacia los escenarios socioculturales en los que las actividades de enseñanza-aprendizaje deben aplicarse.|I. Aplicar los principios educativos: experiencial, reflexivo y situado.  	II. Conducción de la enseñanza mediante proyectos situados. III. El aprendizaje basado en problemas (ABP) y métodos de casos. IV. El aprendizaje sirviendo en contextos comunitarios.  	V. La evaluación centrada en el desempeño.|20.0|Profesores de la Facultad de Ingeniería.
DHCU051|5|Valores en la educación|C|Ninguno||El docente podrá aplicar criterios de evaluación de valores a  partir de la plataforma de los Derechos Humanos. Identificará espacios en los que pueda promover la asunción de valores por parte de los estudiantes. Identificará el estadio de desarrollo moral en que se encuentre cada estudiante. Elaborará situaciones de aprendizaje tendientes al logro de estadios avanzados de desarrollo moral. La epistemología de los valores. Cultura y valores. Necesidades humanas y valores básicos universales. La dignidad como plataforma de la derivación de valores. Identidad psicológica e identidad social.|La epistemología de los valores. Cultura y valores. Necesidades humanas y valores básicos universales. La dignidad como plataforma de la derivación de valores. Identidad psicológica e identidad social. 	La teoría del apego de Bowlby y Ainsworth. Las clases de apego. La asunción de valores. 	Sociedad y cultura. Niveles de comprensión psicológica de la interiorización de valores. Zonas de construcción didáctica.  	El desarrollo moral. Teoría de Jean Piaget. Teoría de Lawrence Kholberg. Teoría de James Rest.  Teoría de Elliot Turiel. Teoría de Huerta-Ezcurra. 	Integración del conocimiento sobre asunción de valores para la formación ética  profesional.|20.0|Profesores de la Facultad de Ingeniería y externos.
DHCU052|5|Sensibilización y difusión del Sistema de Gestión de Calidad de los laboratorios de Física y Química de la DCB|CT|||||10.0|
DHCU053|5|Programación neurolingüística en la docencia|CT|Actividad docente.||El docente identificará y aplicará los conceptos básicos de la programación neurolingüística en el proceso de enseñanza y socioafectivo para un mejor aprendizaje y desempeño de sus estudiantes de las asignaturas que imparte.|1. Fundamentos teóricos de la programación neurolingüística 2. Sistemas de representación sensorial  3. Los hemisferios cerebrales y sus funciones  4. El proceso de enseñanza aprendizaje y la PNL  5. La programación neurolingüística y la educación  6. Los procesos socioafectivos|18.0|Profesores de la Facultad de Ingeniería y externos.
DHCU054|5|Manejo de estrés y lenguaje emocional|T|Ninguno||El docente identificará los diferentes elementos del proceso del estrés y reconozcan su propio estrés, qué lo provoca y cómo controlarlo a través de técnicas de retroalimentación biológica y ejercicios de autocontrol.|Respuesta Fisiológica del Estrés: dónde me pega el estrés 	Proceso Psicológico del Estrés: mi estilo de pensamiento               	Tipos de Estrés: Eustrés y Distrés 	Mis Estresores: fuentes de estrés            	Mi Estilo de Afrontamiento: adaptativo/desadaptativo 	Técnicas Psicológicas para Regular el Estrés ¿Cuál es la mejor para mí? 	Relajación con Respiración Diafragmática 	Relajación Muscular Progresiva   	Relajación con Imaginería Guiada 	Escritura Emocional Autoreflexiva 	Recomendaciones para el manejo del estrés|10.0|Profesores de la Facultad de Ingeniería y externos.
DHCU055|5|Estrategias para la optimización del tiempo en el trabajo docente|CT|Ninguno||Proporcionar al docente diferentes técnicas para la optimización de su tiempo, realizando previo análisis de sus áreas de oportunidad en éste ámbito.|Concepto de administración, concepto de tiempo.  Lo importante y lo urgente.  Manejo de agenda.  Matríz de Administración del tiempo.  Tiempo maestro – alumno.  Tips y sugerencias para una mejor administración del tiempo.|18.0|Todos los docentes interesados
DHCU056|5|El PRIDE como instrumento para el crecimiento académico y humano|T|Ninguno||Analizar los elementos del PRIDE para su cumplimiento integral y su trascendencia en el en el crecimiento académico y humano de un académico.|Análisis de los requisitos del PRIDE. Sugerencias para la satisfacción de los requisistos. Trascendencia académica de su cumplimiento. Consecuencia de su realización en el desarrollo humano del académico.|10.0|Todo el personal académico de tiempo completo.
DHCU057|5|Estrategias de enseñanza-aprendizaje desde una perspectiva de género|T|Ninguno||Examinar y analizar estrategias de enseñanza-aprendizaje, principalmente técnicas didácticas, que incidan en la formación y desarrollo humano de los estudiantes, desde la perspectiva de género.|Introducción a los estudios de género.  Educación Superior: camino hacia la igualdad. Técnicas didácticas desde una perspectiva de género. Ejercicios y prácticas.|12.0|Profesores de la FI y externos.
DHCU058|5|Asertividad en el aula|CT|Ninguno||El docente identificará y analizará los conceptos básicos de la asertividad y la comunicación para mejorar las condiciones socio-afectivas en el aula, propiciando respeto, cordialidad y adecuado trato personal entre sus estudiantes y demás personas que lo rodean.|	1. La asertividad.         Qué es la asertividad.         La conducta asertiva.         Las emociones y la asertividad.         La importancia de las actitudes. 2. Características de una persona asertiva.         Las características de un profesor asertivo.         La importancia de las actitudes.               Escuchar una forma de comunicar. 3. La comunicación en el aula.         El clima en el aula.         Cómo mejorar las relaciones en el aula.         Actitudes comunicativas ineficaces.         Agresividad.         Profesor agresivo-pasivo-manipulador.         Alumno agresivo-pasivo-manipulador.         El entrenamiento asertivo.|20.0|Profesores de la Facultad de Ingeniería y externos.
DHCU059|5|Autoestima y asertividad en la práctica docente|CT|||||20.0|
DHCU060|5|Hacia el diseño, implantación y evaluación de un sistema de calidad para la Facultad de Ingeniería de la UNAM|CT|Ninguno.||Que los asistentes conozcan y valoren la normativa, la metodología y las estrategias para el diseño, implantación y evaluación de un sistema de calidad para la Facultad de Ingeniería de la UNAM y establezcan su grado de participación en el mismo.|I     Calidad. II    Paradigmas de calidad. III   ISO SERIE 9000:2008. IV  Sistema de Calidad para la Facultad de Ingeniería de la UNAM. V   Estrategias de implantación.|20.0|Personal académico, administrativo y funcionarios de la Facultad de Ingeniería
DHCU061|5|Aprendizaje centrado en el desarrollo humano|CT|||||20.0|
DHCU062|5|La personalidad autorealizante del profesor|CT|||||10.0|
DHCU063|5|La inteligencia emocional de la calidad en el aula|CT|||||9.0|
DHCU064|5|Comportamiento en el aula|CT|||||15.0|
DHCU065|5|Energía en movimiento|CT|||||12.0|
DHCU066|5|Breve esbozo de las humanidades y las artes|CT|||||15.0|
DHCU067|5|Los saberes necesarios para la educación del futuro|CT|||||10.0|
